biome * ffffff ffffff ffffff
biome 135 ffffff dbd65d a4a354
biome 136 ffffff dbd65d a4a354
biome 137 ffffff 74986c 5c776e
biome 138 ffffff 6d9a4b 4e7e3e
biome 139 ffffff 6b9032 5f8017
biome 140 ffffff 74986c 5c776e
biome 141 ffffff 6b9032 5f8017
biome 142 ffffff 6b9032 5f8017
biome 143 ffffff dbd65d a4a354
biome 144 ffffff 6d9a4b 4e7e3e
biome 145 ffffff 74986c 5c776e
biome 146 ffffff 74986c 5c776e
biome 147 ffffff 488e26 30711d
biome 148 ffffff 74986c 5c776e
biome 149 ffffff 7baf3a 74a033
biome 150 f08000 dbd65d a4a354
biome 151 ffffff 668330 599514
biome 152 ffffff 6b9032 5f8017
biome 153 ffffff dbd65d a4a354
biome 154 ffffff 689a43 69954a
biome 155 ffffff 619f37 559636
biome 156 ffffff 619f37 559636
biome 157 ffffff 3a6219 3d7e26
biome 158 ffffff 74986c 5c776e
biome 160 ffffff 689758 547a4e
biome 161 ffffff 689758 547a4e
biome 162 ffffff 6b9159 5b7c58
biome 163 ffffff dbd65d a4a354
biome 164 ffffff dbd65d a4a354
biome 165 ffffff 90814d 9e814d
biome 166 ffffff 90814d 9e814d
biome 167 ffffff 90814d 9e814d
biome 170 ffffff 4d9129 3d7e26
biome 192 cc1188 6d4189 7c6d87
biome 193 0077ee 55ff81 66ffc5
biome 194 2e535f 404840 405340
biome 195 ffffff 689a43 69954a
blocktype * * normal
blocktype 2 * grass
blocktype 8 * water
blocktype 9 * water
blocktype 18 * leaves
blocktype 18 1 opaque
blocktype 18 2 opaque
blocktype 31 * grass
blocktype 106 * foliage
blocktype 169 * grass
blocktype 1920 * grass
blocktype 1923 * opaque
blocktype 1924 * opaque
blocktype 1925 * foliage
blocktype 1926 * opaque
blocktype 1932 * foliage
blocktype 1962 * leaves
blocktype 2164 * leaves
blocktype 2177 * leaves
blocktype 2200 * opaque
blocktype 2204 * leaves
blocktype 3257 * opaque
blocktype 3258 * opaque
blocktype 3259 * leaves
blocktype 3272 * opaque
blocktype 3278 * opaque
block * * 00000000
block 1 * ff797470
block 2 * ff9b9b9b
block 3 * ff573d28
block 3 2 ff31291b
block 4 * ff66605c
block 5 * ff6a5433
block 5 1 ff4f3519
block 5 2 ffb78e52
block 5 3 ff6b4121
block 5 4 ff845034
block 5 5 ff2e2112
block 6 * 66314813
block 6 0 60344c14
block 6 1 4a0b281c
block 6 2 346e7d42
block 6 3 57465317
block 6 4 5b495111
block 6 8 60344c14
block 6 9 4a0b281c
block 6 10 346e7d42
block 6 11 57465317
block 6 12 5b495111
block 7 * ff171718
block 8 * b362ccf2
block 9 * b362ccf2
block 10 * ffaa5d04
block 11 * ffaa5d04
block 12 * fff5e9b6
block 12 1 ffc47f49
block 13 * ff908484
block 14 * ff877e63
block 15 * ff898076
block 16 * ff6a6562
block 17 * ff5b482b
block 17 0 ffa28151
block 17 1 ff5e4828
block 17 2 ffa48956
block 17 3 ff926f44
block 17 5 ff291a08
block 17 6 ffced0c7
block 17 7 ff54441a
block 17 9 ff291a08
block 17 10 ffced0c7
block 17 11 ff54441a
block 17 13 ff291a08
block 17 14 ffced0c7
block 17 15 ff54441a
block 18 * ff8b8b8b
block 18 1 ff2b4a25
block 18 2 ff42562c
block 18 3 ff79766f
block 18 5 ff737c63
block 18 6 ff848484
block 18 7 ff79766f
block 18 9 ff737c63
block 18 10 ff848484
block 18 11 ff79766f
block 18 13 ff737c63
block 18 14 ff848484
block 18 15 ff79766f
block 19 * ffd0d04e
block 20 * 4c76654d
block 21 * ff6a6776
block 22 * ff223588
block 23 * ff60554b
block 23 1 ff635b54
block 23 9 ff635b54
block 24 * fff2e6ae
block 25 * ff4f321b
block 26 * feb4b8b9
block 26 0 ff535e74
block 26 1 ff535e74
block 26 2 ff535e74
block 26 3 ff535e74
block 26 4 ff535e74
block 26 5 ff535e74
block 26 6 ff535e74
block 26 7 ff535e74
block 27 * c678623f
block 27 0 c36d5e3d
block 27 1 c36d5e3d
block 27 2 c36d5e3d
block 27 3 c36d5e3d
block 27 4 c36d5e3d
block 27 5 c36d5e3d
block 27 6 c36d5e3d
block 27 7 c36d5e3d
block 28 * cc5f5b58
block 28 8 cc655b58
block 28 9 cc655b58
block 28 10 cc655b58
block 28 11 cc655b58
block 28 12 cc655b58
block 28 13 cc655b58
block 28 14 cc655b58
block 28 15 cc655b58
block 29 * ff645a4a
block 29 0 ff67625a
block 29 1 ff554b25
block 29 6 ff554b25
block 29 7 ff554b25
block 29 8 ff67625a
block 29 9 ff615545
block 29 14 ff554b25
block 29 15 ff554b25
block 30 * 31ffffff
block 31 * 326e451b
block 31 1 50757575
block 31 2 46787878
block 32 * 326e451b
block 33 * ff645a4a
block 33 0 ff67625a
block 33 1 ff533d21
block 33 6 ff533d21
block 33 7 ff533d21
block 33 8 ff67625a
block 33 9 ff615545
block 33 14 ff533d21
block 33 15 ff533d21
block 34 * ff645a4a
block 34 0 ff533d21
block 34 1 ff533d21
block 34 8 ff533d21
block 34 9 ff554b25
block 35 0 ffececec
block 35 1 ffe8782b
block 35 2 ffb939c4
block 35 3 ff5279cd
block 35 4 ffd1c21d
block 35 5 ff35b12a
block 35 6 ffd77f97
block 35 7 ff404040
block 35 8 ff889292
block 35 9 ff297c9f
block 35 10 ff7c2fc0
block 35 11 ff243093
block 35 12 ff502f19
block 35 13 ff344816
block 35 14 ff9a2925
block 35 15 ff0b0b0b
block 36 * ff533d21
block 37 * 60ffff00
block 38 * 60ff0000
block 39 * 2c99765a
block 40 * 22aa6755
block 41 * ffd1b726
block 42 * ff898c82
block 43 * ffebe9e3
block 43 0 ff9f9996
block 43 1 fff2e6ae
block 43 2 ff6a5433
block 43 3 ff66605c
block 43 4 ff814332
block 43 5 ff7b7979
block 43 6 ff2c1519
block 43 8 ff9f9996
block 43 9 fff2e6ae
block 43 10 ff6a5433
block 43 11 ff66605c
block 43 12 ff814332
block 43 13 ff7b7979
block 43 14 ff2c1519
block 44 * ffebe9e3
block 44 0 ff9f9996
block 44 1 fff2e6ae
block 44 2 ff6a5433
block 44 3 ff66605c
block 44 4 ff814332
block 44 5 ff7b7979
block 44 6 ff2c1519
block 44 8 ff9f9996
block 44 9 fff2e6ae
block 44 10 ff6a5433
block 44 11 ff66605c
block 44 12 ff814332
block 44 13 ff7b7979
block 44 14 ff2c1519
block 45 * ff814332
block 46 * ff874b31
block 47 * ff6a5433
block 48 * ff5c5c51
block 49 * ff241e30
block 50 * 1c6e5c35
block 51 * 4ce19921
block 52 * ba6b684f
block 53 * ff6a5433
block 54 * ff6a5433
block 55 * 23a9a9a9
block 56 * ff818783
block 57 * ff7d9685
block 58 * ffcdc4ab
block 59 * 99bc9c45
block 59 0 0a467c02
block 59 1 19577f27
block 59 2 34527128
block 59 3 595a8435
block 59 4 6a7b953b
block 59 5 7b969941
block 59 6 8aaea049
block 60 * ff3f210a
block 60 0 ff603d22
block 61 * ff60554b
block 62 * ff60554b
block 63 * ff6a5433
block 64 * ff8d6b36
block 65 * 97645338
block 66 * 8956504a
block 66 0 b4524d46
block 66 1 b4524d46
block 66 2 b4524d46
block 66 3 b4524d46
block 66 4 b4524d46
block 66 5 b4524d46
block 67 * ff66605c
block 68 * ff6a5433
block 69 * 13665335
block 70 * ff797470
block 71 * ffb4b4b4
block 72 * ff6a5433
block 73 * ff896b67
block 74 * ff896b67
block 75 * 26513727
block 76 * 26813625
block 77 * ff797470
block 78 * ffe7faff
block 79 * 95afe4fd
block 80 * ffe7faff
block 81 * c35e8646
block 82 * ff818491
block 83 * 7186891f
block 84 * ff342317
block 85 * ff6a5433
block 86 * ffd66119
block 87 * ff571313
block 88 * ff31241c
block 89 * ffa46700
block 90 * b37c31b6
block 91 * ffd66119
block 92 * e0d1c0ca
block 93 * ff928582
block 94 * ff9f8783
block 95 0 8cb3aa9e
block 95 1 a8a67241
block 95 2 868f5b90
block 95 3 866e7c8a
block 95 4 97ada543
block 95 5 8678943a
block 95 6 86af7279
block 95 7 a85d574e
block 95 8 a8858078
block 95 9 86637170
block 95 10 8678557e
block 95 11 86575b7e
block 95 12 a86c5842
block 95 13 976c7243
block 95 14 86845046
block 95 15 a8362f26
block 96 * ff655638
block 97 * ff797470
block 97 1 ff66605c
block 97 2 ff7b7979
block 97 3 ff72756e
block 97 4 ff747272
block 97 5 ff76716e
block 98 * ff7b7979
block 98 1 ff72756e
block 98 2 ff747272
block 98 3 ff76716e
block 99 * ff906c54
block 99 0 ffcba56c
block 99 10 ffcba56c
block 99 11 ffcba56c
block 99 12 ffcba56c
block 99 13 ffcba56c
block 99 15 ffccc7b9
block 100 * ffba352e
block 100 0 ffcba56c
block 100 10 ffcba56c
block 100 11 ffcba56c
block 100 12 ffcba56c
block 100 13 ffcba56c
block 100 15 ffccc7b9
block 101 * 73777458
block 102 * 4c76654d
block 103 * ff01651f
block 104 0 29009700
block 104 1 29129202
block 104 2 29258d04
block 104 3 29388807
block 104 4 294b8409
block 104 5 295e7f0b
block 104 6 29717a0e
block 104 7 29847510
block 104 8 29007112
block 104 9 29126c15
block 104 10 29256717
block 104 11 2938621a
block 104 12 294b5e1c
block 104 13 295e591e
block 104 14 29715421
block 104 15 29844f23
block 105 0 29009700
block 105 1 29129202
block 105 2 29258d04
block 105 3 29388807
block 105 4 294b8409
block 105 5 295e7f0b
block 105 6 29717a0e
block 105 7 29847510
block 105 8 29007112
block 105 9 29126c15
block 105 10 29256717
block 105 11 2938621a
block 105 12 294b5e1c
block 105 13 295e591e
block 105 14 29715421
block 105 15 29844f23
block 106 * 758d8b86
block 107 * ff6a5433
block 108 * ff814332
block 109 * ff7b7979
block 110 * ff8b717f
block 111 * 980f3d17
block 112 * ff2c1519
block 113 * ff2c1519
block 114 * ff2c1519
block 115 * b6591119
block 115 0 2d550d17
block 115 1 6e521217
block 115 2 6e521217
block 116 * ff945041
block 117 * 5f8a6238
block 118 * 6f282828
block 119 * b37c31b6
block 120 * ff5a7764
block 121 * ffd9dba3
block 122 * ff120816
block 123 * ff39332a
block 124 * ffb9ac60
block 125 * ff6a5433
block 125 1 ff4f3519
block 125 2 ffb78e52
block 125 3 ff6b4121
block 125 4 ff845034
block 125 5 ff2e2112
block 125 9 ff4f3519
block 125 10 ffb78e52
block 125 11 ff6b4121
block 125 12 ff845034
block 125 13 ff2e2112
block 126 * ff6a5433
block 126 1 ff4f3519
block 126 2 ffb78e52
block 126 3 ff6b4121
block 126 4 ff845034
block 126 5 ff2e2112
block 126 9 ff4f3519
block 126 10 ffb78e52
block 126 11 ff6b4121
block 126 12 ff845034
block 126 13 ff2e2112
block 127 * 8267300d
block 128 * fff2e6ae
block 129 * ff6c8771
block 130 * ff241e30
block 131 * 2e6c5f43
block 132 * 0fb5b3ad
block 133 * ff659669
block 134 * ff4f3519
block 135 * ffb78e52
block 136 * ff6b4121
block 137 * ff4d4a38
block 138 * 6dece876
block 139 * ff66605c
block 139 1 ff5c5c51
block 140 * 31864e38
block 141 * 60537c14
block 141 0 1d26900e
block 141 1 1d26900e
block 141 2 321d8411
block 141 3 321d8411
block 141 4 47207f17
block 141 5 47207f17
block 141 6 47207f17
block 142 * 4f728237
block 142 0 1d3f6c2c
block 142 1 1d3f6c2c
block 142 2 3241702d
block 142 3 3241702d
block 142 4 4747752f
block 142 5 4747752f
block 142 6 4747752f
block 143 * ff6a5433
block 144 * ff31241c
block 145 * ff414141
block 146 * ff6a5433
block 147 * ffd1b726
block 148 * ff898c82
block 149 * ff8c807d
block 149 8 ff99827f
block 149 9 ff99827f
block 149 10 ff99827f
block 149 11 ff99827f
block 149 12 ff99827f
block 149 13 ff99827f
block 149 14 ff99827f
block 149 15 ff99827f
block 150 * ff99827f
block 151 * ff847c6e
block 152 * ffa30e0e
block 153 * ff652423
block 154 * 6f282828
block 155 * ffebe9e3
block 155 1 ffeae7e0
block 155 2 ffe9e6df
block 155 3 ffe2e0d9
block 155 4 ffe2e0d9
block 156 * ffebe9e3
block 157 * c2544e49
block 157 8 c2584e49
block 157 9 c2584e49
block 157 10 c2584e49
block 157 11 c2584e49
block 157 12 c2584e49
block 157 13 c2584e49
block 157 14 c2584e49
block 157 15 c2584e49
block 158 * ff60554b
block 158 1 ff635b54
block 158 9 ff635b54
block 159 0 ffd2b2a1
block 159 1 ffa25426
block 159 2 ff97586d
block 159 3 ff726d8b
block 159 4 ffba8623
block 159 5 ff697735
block 159 6 ffa24e4f
block 159 7 ff3a2a24
block 159 8 ff886c62
block 159 9 ff575b5b
block 159 10 ff774656
block 159 11 ff4a3c5b
block 159 12 ff4d3324
block 159 13 ff4c532a
block 159 14 ff903d2f
block 159 15 ff1a130f
block 160 0 8cb3aa9e
block 160 1 a8a67241
block 160 2 868f5b90
block 160 3 866e7c8a
block 160 4 97ada543
block 160 5 8678943a
block 160 6 86af7279
block 160 7 a85d574e
block 160 8 a8858078
block 160 9 86637170
block 160 10 8678557e
block 160 11 86575b7e
block 160 12 a86c5842
block 160 13 976c7243
block 160 14 86845046
block 160 15 a8362f26
block 161 * d0255f0c
block 161 1 d927620d
block 161 5 d927620d
block 161 9 d927620d
block 161 13 d927620d
block 162 * ff5c554b
block 162 0 ff925a41
block 162 1 ff59452c
block 162 2 ff925a41
block 162 3 ff59452c
block 162 5 ff372a19
block 162 7 ff372a19
block 162 9 ff372a19
block 162 11 ff372a19
block 162 13 ff372a19
block 162 15 ff372a19
block 163 * ff845034
block 164 * ff2e2112
block 168 * ff565657
block 168 1 ff554958
block 168 8 ff67686a
block 168 9 636a4c71
block 169 * ff565657
block 169 1 ff554958
block 169 8 ff67686a
block 169 9 636a4c71
block 170 * ffbc9946
block 170 0 ffc5a031
block 170 1 ffc5a031
block 170 2 ffc5a031
block 170 3 ffc5a031
block 171 0 ffececec
block 171 1 ffe8782b
block 171 2 ffb939c4
block 171 3 ff5279cd
block 171 4 ffd1c21d
block 171 5 ff35b12a
block 171 6 ffd77f97
block 171 7 ff404040
block 171 8 ff889292
block 171 9 ff297c9f
block 171 10 ff7c2fc0
block 171 11 ff243093
block 171 12 ff502f19
block 171 13 ff344816
block 171 14 ff9a2925
block 171 15 ff0b0b0b
block 172 * ff985d43
block 173 * ff080808
block 174 * ffa5d0f1
block 175 * 2f234114
block 175 1 7d61615c
block 175 2 bf868686
block 175 3 b17b7c7b
block 175 4 bc3b2d10
block 175 5 993b502f
block 176 * 63716154
block 176 0 ff58524c
block 176 1 ff59584a
block 176 2 ff4e574a
block 176 3 ff4b5958
block 176 4 ff58524c
block 176 5 ff59584a
block 176 6 ff4e574a
block 176 7 ff4b5958
block 176 9 6375734d
block 176 10 6358704d
block 176 11 63527472
block 176 13 6375734d
block 176 14 6358704d
block 176 15 63527472
block 177 * 6f656a61
block 178 * ff868683
block 179 * ff878b8e
block 181 * ffe0f1f1
block 182 * ff8c59aa
block 183 * ff111414
block 183 1 ff424444
block 183 2 ff3c3e3e
block 183 3 ff343636
block 184 * ff111414
block 184 1 ff424444
block 184 2 ff3c3e3e
block 184 3 ff343636
block 185 * ff898c82
block 188 * ffdaeeee
block 189 * ffdbefef
block 190 * ffe7f4f4
block 191 * fff5fafa
block 192 * ff5f5f5f
block 193 * ff594a6a
block 194 * ff7f7b70
block 195 * ff6c5634
block 196 * 0f756d77
block 197 * ff874b31
block 198 * ff343340
block 199 * 2b575757
block 200 * e5b0b0b0
block 201 * ff7c7a7e
block 202 * ff5b5b5b
block 203 * ff6a6a6a
block 204 * 929e9e9e
block 205 * ff6d6c6d
block 206 * ff567894
block 207 * ff7c7e7f
block 208 * ff94a8bb
block 209 * ff8c8b8e
block 210 * ff6a6a6a
block 211 * ff545661
block 211 0 ff4e4f54
block 211 1 ff4f5158
block 211 2 ff51535b
block 211 3 ff52545e
block 211 5 ff555763
block 211 6 ff565966
block 211 7 ff575a68
block 212 * ff7a6985
block 212 0 ff6c597b
block 212 1 ff705e7d
block 212 2 ff746280
block 212 3 ff766582
block 212 5 ff7c6c86
block 212 6 ff7f6f88
block 212 7 ff81728a
block 213 * ff4f4f4f
block 214 * 92a28038
block 215 * 2ce0e0e0
block 216 * be9e35d3
block 217 * 51650486
block 218 * ce9db2b4
block 219 * e224005c
block 220 * ff716d69
block 220 0 ff725e5a
block 220 7 ff827463
block 221 * ff160d00
block 221 0 ff89683d
block 221 1 ffa3936c
block 221 2 ffa3936c
block 221 3 ff89683d
block 221 5 ffcfe3e7
block 221 6 ffc6d4e0
block 221 9 ffcfe3e7
block 221 10 ffc6d4e0
block 221 13 ffcfe3e7
block 221 14 ffc6d4e0
block 222 * d6255d0c
block 222 1 d63c6a70
block 222 3 d63c6a70
block 222 5 d63c6a70
block 222 7 d63c6a70
block 222 9 d63c6a70
block 222 11 d63c6a70
block 222 13 d63c6a70
block 222 15 d63c6a70
block 223 0 5f082500
block 223 1 5c5d9a99
block 223 2 1c366844
block 223 3 26866738
block 223 4 4f678471
block 223 5 639f497a
block 224 * ff281d34
block 224 1 ff201329
block 224 2 ffca9484
block 225 0 84192e0f
block 225 1 1f161911
block 225 2 391b1317
block 225 3 38180d11
block 225 4 971e2313
block 226 0 e6d09a1d
block 226 1 d9dc9b0c
block 226 2 6d63625f
block 227 0 ff1a1522
block 227 1 ff1a1522
block 227 2 ff4c504a
block 227 3 ff524c4c
block 227 4 ff1f0c28
block 227 5 ffedca95
block 227 6 ff4d4d4d
block 227 7 ff4d4d4d
block 227 8 ff1a1522
block 227 9 ff474747
block 227 10 ff654141
block 228 * b9868686
block 229 * 3c303131
block 229 4 7f524f3c
block 229 5 3c404141
block 230 * ff202020
block 230 3 ffcda41e
block 230 4 ffcda41e
block 230 7 5faa832d
block 230 8 5f29940b
block 230 9 ff423d38
block 230 10 ff423d38
block 230 11 ff423d38
block 230 12 1a554b34
block 230 13 5f9a4970
block 230 15 ffcda41e
block 231 * ff3a281d
block 231 0 ff342211
block 231 2 ff3d2f3e
block 231 3 ff3d2f3e
block 231 6 ff321605
block 231 7 ff9e733c
block 232 * ff5f502d
block 232 0 ff554724
block 232 1 ff4d4d4d
block 232 5 ff58533f
block 232 8 437e9b03
block 232 12 ffd5d1ca
block 233 * 48575758
block 233 0 47a97c19
block 233 1 47a97c19
block 233 2 47a97c19
block 233 3 47a97c19
block 233 4 47a97c19
block 233 5 47a97c19
block 234 * ff342211
block 235 * ff342211
block 236 * b35d5548
block 237 * db493b48
block 238 * ff342211
block 239 * 2289a8ca
block 239 0 3b5b5b5e
block 239 1 3b5b5b5e
block 239 2 3b5b5b5e
block 239 3 3b414a5d
block 240 0 5fe3d3b4
block 240 1 5fdf7833
block 240 2 5fb94a9a
block 240 3 5f60789e
block 240 4 5fd2b61f
block 240 5 5f3db427
block 240 6 5fcc7172
block 240 7 5f3f3b32
block 240 8 5f978d78
block 240 9 5f256871
block 240 10 5f74298f
block 240 11 5f232b6d
block 240 12 5f4c2a13
block 240 13 5f374713
block 240 14 5fa92b21
block 240 15 5f1c1714
block 241 * ff1a1522
block 243 * 1270602a
block 243 0 0a6c4e1e
block 243 1 0c6e642f
block 246 15 1d808080
block 248 * 3b647c96
block 249 * ff7c007c
block 250 * ff7c007c
block 251 * ff7c007c
block 252 * ff7c007c
block 253 * ff7c007c
block 254 * ff4d4d4d
block 255 * 19b0533b
block 409 * 1368493e
block 410 * ff4d4d4d
block 411 * ff4a4640
block 412 * ff221a1a
block 413 * 4c76654d
block 414 * ffd1b726
block 415 * ff342211
block 416 * ff342211
block 423 * 3b0d0a17
block 424 * 3b272530
block 425 * ff74717e
block 426 * ff232f26
block 427 * ff003887
block 428 * ff6b6179
block 429 * ff342211
block 430 * ff342211
block 431 * ff4d4d4d
block 432 * 2289a8ca
block 432 0 3b5b5b5e
block 432 1 3b5b5b5e
block 432 2 3b5b5b5e
block 432 3 3b414a5d
block 433 * ff8f8d89
block 434 * ff7c007c
block 435 * ff1f0c28
block 436 * ff4f3519
block 437 * ff4f3519
block 438 * ff4f3519
block 439 * ff4f3519
block 440 * ff4f3519
block 441 * ff4f3519
block 442 * ff4f3519
block 443 * ff414141
block 444 * ff797470
block 445 * ff4f3519
block 446 * ff4f3519
block 447 * ff898c82
block 448 * ff4f3519
block 449 * ff4f3519
block 450 * ff4f3519
block 451 * ff4f3519
block 452 * ff4f3519
block 453 * ff4f3519
block 454 * ff4f3519
block 455 * ff4f3519
block 456 * ff797470
block 457 * ff6a5433
block 458 * ff414141
block 459 * ffd1b726
block 460 * ff898c82
block 461 * ffd1b726
block 462 * ff898c82
block 463 * 4c76654d
block 464 * ff4f3519
block 465 * ff4f3519
block 466 * fe433023
block 466 1 feedc895
block 467 * fe3d372f
block 468 * ffa4ba8a
block 468 1 ffadc591
block 468 2 ff9f8a65
block 468 3 ffa48b60
block 468 4 ff363636
block 468 5 ff373737
block 469 * fe141414
block 470 * ff751f25
block 471 * 482c2d15
block 471 0 48665336
block 471 1 6b734e1d
block 471 2 228b592c
block 471 3 a67a4e27
block 471 4 4b743e36
block 471 5 795a441a
block 471 6 7dd5aa3c
block 471 8 81574515
block 471 10 54243b18
block 471 11 56578d3d
block 471 12 32638749
block 471 13 3f502411
block 471 14 3565563a
block 471 15 3f734a1d
block 472 0 2acdcdcd
block 472 1 54445c4f
block 472 2 2f406893
block 472 3 0a9fc87f
block 472 4 472e7752
block 472 5 30bd7a00
block 472 6 749d8279
block 472 7 10e3e08d
block 472 8 3575726e
block 472 9 09889988
block 472 10 31f9e8e2
block 472 11 44447f46
block 472 12 33557605
block 472 13 5a794545
block 472 14 56835050
block 472 15 3998a38f
block 473 * 79a55773
block 473 1 1b8b9184
block 473 2 4bb0610c
block 473 3 53495274
block 473 4 2ca4a80a
block 473 5 42255d51
block 473 6 22877a62
block 473 7 1c9fb6da
block 473 8 1d8a2b0d
block 474 * 2e706b67
block 474 1 4a6b6663
block 475 * 1b9c4d46
block 475 1 22beb4a9
block 475 2 105781a1
block 475 3 4170b633
block 475 4 4dad8865
block 475 5 5b6b576c
block 476 * 85226e09
block 477 * 56245e0c
block 478 * 9d242e43
block 479 * 5c537d5e
block 480 * 7fb895b5
block 481 * 951c3210
block 481 0 6b25420f
block 481 1 36244015
block 481 2 8c294a18
block 481 3 83284817
block 481 5 722f541b
block 481 6 43264516
block 481 7 51115415
block 481 9 1f1a4306
block 481 10 762d511a
block 481 11 8c203a12
block 481 12 451a5909
block 481 13 64407325
block 481 14 4d2d511a
block 481 15 4d27360b
block 482 * 594b8844
block 482 0 08238b0c
block 482 1 08238b0c
block 482 2 1b2b9810
block 482 3 1b2b9810
block 482 4 2c238d14
